pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
23,Lápiz S Pen Samsung Galaxy Note 10 / 10 Plus,21900,02-05-2023,14:34:20,"Macul, Región Metropolitana"
23,Bateria Compatible Samsung Galaxy S6 Edge Plus,9900,02-05-2023,12:59:35,"Providencia, Región Metropolitana"
23,"Boton Home Samsung Galaxy S6, Sensor Touch Id, G92",14990,02-05-2023,12:20:40,"Providencia, Región Metropolitana"
23,Flex Carga Samsung Galaxy S6 Edge Sm-g925 Jack Mic,10900,02-05-2023,12:18:59,"Providencia, Región Metropolitana"
23,Bandeja Porta Sim De Samsung Galaxy S6 Edge Plus S,5900,02-05-2023,12:17:17,"Providencia, Región Metropolitana"
23,"Mica Camara Y Bisel Lente, Samsung Galaxy S6 Edge",7900,02-05-2023,12:12:18,"Providencia, Región Metropolitana"
23,CARCASA Para Samsung note 20 ,5990,01-05-2023,23:27:01,"Santiago, Región Metropolitana"
23,CARCASA Para Samsung S10 plus ,4990,01-05-2023,22:29:52,"Santiago, Región Metropolitana"
23,CARCASA Para Samsung galaxy note 10 Lite ,5990,01-05-2023,22:26:47,"Santiago, Región Metropolitana"
23,Samsung A32 128 GB interna y 4 GB de RAM,160000,01-05-2023,22:01:10,"Puente Alto, Región Metropolitana"
23,Samsung s22 ultra,550000,01-05-2023,21:47:59,"Peñalolén, Región Metropolitana"
23,Samsung Galaxy S21 128Gb,270000,01-05-2023,21:02:51,"Maipú, Región Metropolitana"
23,Samsung Galaxy A14 5G,150000,01-05-2023,20:18:57,"Lo Prado, Región Metropolitana"
23,SAMSUNG GALAXY S23 ULTRA - sellado,1000000,01-05-2023,19:26:43,"Maipú, Región Metropolitana"
23,Samsung Note S20,345000,01-05-2023,18:12:07,"Santiago, Región Metropolitana"
23,Samsung Galaxi s21,290000,01-05-2023,18:11:05,"La Florida, Región Metropolitana"
23,Samsung S21FE,290000,01-05-2023,15:55:40,"El Bosque, Región Metropolitana"
23,Samsung note 20,400000,01-05-2023,14:36:29,"Pudahuel, Región Metropolitana"
23,Samsung S21 128gb,280000,01-05-2023,14:22:08,"Las Condes, Región Metropolitana"
23,Samsung J4 core plus,28000,01-05-2023,08:13:31,"Independencia, Región Metropolitana"
23,Celular Samsung Galaxy a23 5g,150000,30-04-2023,18:36:34,"Pudahuel, Región Metropolitana"
23,Samsung s20 fe 5g,400000,30-04-2023,18:32:05,"San Ramón, Región Metropolitana"
23,Samsung Galaxy a23,150000,30-04-2023,16:08:29,"Pudahuel, Región Metropolitana"
23,Samsung S20 128gb,260000,30-04-2023,15:16:01,"San Miguel, Región Metropolitana"
23,Samsung Galaxy A10 (SM-A105M/DS),150000,30-04-2023,14:53:18,"Providencia, Región Metropolitana"
23,Samsung Galaxy A10s (SM-A107M/DS),150000,30-04-2023,14:47:20,"Providencia, Región Metropolitana"
23,Samsung Galaxy A01 (SM-A015M),150000,30-04-2023,14:04:00,"Providencia, Región Metropolitana"
23,Samsung S20 Ultra 128 gb,300000,30-04-2023,04:23:33,"Independencia, Región Metropolitana"
23,"Carcasa (funda) silicona SAMSUNG A22 5G, nueva",2890,29-04-2023,21:24:01,"San Joaquín, Región Metropolitana"
23,SAMSUMG S21 5g 128 GB,500000,29-04-2023,15:54:59,"Las Condes, Región Metropolitana"
23,Samsung Galaxy Z Flip4 5g 256 Gb 8 Gb Ram Lavanda,620000,29-04-2023,14:22:17,"Vitacura, Región Metropolitana"
23,Samsung Galaxy S22 256GB,450000,29-04-2023,14:21:34,"Quilicura, Región Metropolitana"
23,Samsung A04s de 128 Gb Sin uso nuevo,100000,28-04-2023,22:38:28,"Puente Alto, Región Metropolitana"
23,Samsung a22 5G,50000,28-04-2023,20:08:01,"La Florida, Región Metropolitana"
23,Carcasa Samsung Galaxy A22 5G,3000,28-04-2023,19:48:23,"San Joaquín, Región Metropolitana"
23,Samsung A21s,120000,28-04-2023,19:01:35,"Talagante, Región Metropolitana"
23,Samsung A53 5G,220000,28-04-2023,17:43:07,"Ñuñoa, Región Metropolitana"
23,"Samsung a73, 128 gb",280000,28-04-2023,15:17:29,"Santiago, Región Metropolitana"
23,Celular Samsung Galaxy J7,35000,28-04-2023,01:07:32,"Santiago, Región Metropolitana"
23,Samsung z flip,300000,27-04-2023,22:58:01,"Conchalí, Región Metropolitana"
23,Samsung note 10 plus,250000,27-04-2023,20:54:32,"Estación Central, Región Metropolitana"
23,Tablet Samsung,15000,27-04-2023,19:40:57,"Cerro Navia, Región Metropolitana"
23,Samsung Galaxy A51,100000,27-04-2023,19:22:30,"San Bernardo, Región Metropolitana"
23,Samsung s8,65000,27-04-2023,18:03:56,"Pedro Aguirre Cerda, Región Metropolitana"
23,Samsung a14 5g,120000,27-04-2023,17:06:12,"Peñaflor, Región Metropolitana"
23,Samsung Galaxy S52,250000,27-04-2023,11:19:34,"Huechuraba, Región Metropolitana"
23,Samsung watch 3,50000,27-04-2023,09:58:15,"Conchalí, Región Metropolitana"
23,0,0,0,,0
23,0,0,0,,0
23,0,0,0,,0
