pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
53,"Samsung S22 ultra nuevo sin utilizar , NEGOCIABLE",980000,06-11-2022,13:53:25,"Estación Central, Región Metropolitana"
53,Samsung A22 5g y moto g50 5g,75000,06-11-2022,10:56:42,"Estación Central, Región Metropolitana"
53,Samsung Galaxy A32 4G (2021),99990,06-11-2022,03:34:37,"Estación Central, Región Metropolitana"
53,Samsung galaxy A20S,50000,06-11-2022,00:34:55,"Padre Hurtado, Región Metropolitana"
53,"Excelente Samsung Galaxy A03 Nuevo, sellado",140000,05-11-2022,19:28:02,"Maipú, Región Metropolitana"
53,Teléfono samsumng galaxy a52 128gb,90000,05-11-2022,10:51:55,"Maipú, Región Metropolitana"
53,Samsung a 22,390000,05-11-2022,04:29:56,"Estación Central, Región Metropolitana"
53,Celular Samsung S8 plus,135000,05-11-2022,02:07:24,"Las Condes, Región Metropolitana"
53,Samsung galaxy A21s,100000,05-11-2022,00:04:45,"Pudahuel, Región Metropolitana"
53,  samsung A 73 tiene la factura de garantía,220000,04-11-2022,23:03:39,"Maipú, Región Metropolitana"
53,Samsung A52 5G dual Sim 6/128,9500,04-11-2022,19:31:56,"Quilicura, Región Metropolitana"
53,Samsung A31,4900,04-11-2022,16:43:58,"La Florida, Región Metropolitana"
53,Samsung S20,600000,04-11-2022,16:24:56,"Huechuraba, Región Metropolitana"
53,Botón Home Samsung S5,85000,04-11-2022,14:50:58,"Providencia, Región Metropolitana"
53,Pin Puerto Jack Carga Para Samsung S10E- S10- S10+,165000,04-11-2022,13:36:52,"Providencia, Región Metropolitana"
53,Samsung Galaxy S22 Plus 8/128 Color Green,375000,03-11-2022,23:55:01,"Cerro Navia, Región Metropolitana"
53,Samsung A11,490000,03-11-2022,23:19:58,"Puente Alto, Región Metropolitana"
53,Samsung galaxy,15000,03-11-2022,23:15:17,"Santiago, Región Metropolitana"
53,Samsung galaxy a73 5g,330000,03-11-2022,23:06:00,"La Florida, Región Metropolitana"
53,Samsung Galaxy S21 128 GB,50000,03-11-2022,22:08:40,"Maipú, Región Metropolitana"
53,Super cargador Samsung 25w original,95000,03-11-2022,19:38:33,"Quilicura, Región Metropolitana"
53,Samsung s20 fe,130000,03-11-2022,18:09:22,"Puente Alto, Región Metropolitana"
53,Samsung galaxy a20s,80000,03-11-2022,17:21:55,"Pudahuel, Región Metropolitana"
53,Teléfono Samsung Galaxy A12 32gb,1990,03-11-2022,16:36:44,"Estación Central, Región Metropolitana"
53,Samsung S10e,5900,03-11-2022,15:01:35,"La Florida, Región Metropolitana"
53,Samsung a 20 s 32 gb,200000,03-11-2022,13:26:26,"Cerrillos, Región Metropolitana"
53,Pin de carga samsung j4,100000,03-11-2022,13:09:17,"Providencia, Región Metropolitana"
53,Flex Lector Sim Y Micro Sd Samsung Galaxy S4,130000,03-11-2022,11:49:25,"Macul, Región Metropolitana"
53,Samsung a53,980000,03-11-2022,00:33:54,"Peñalolén, Región Metropolitana"
53,Celular Samsung poco uso,120000,02-11-2022,23:52:44,"Santiago, Región Metropolitana"
53,Samsung a32 como nuevo,180000,02-11-2022,23:21:42,"Talagante, Región Metropolitana"
53,Samsung s22 ultra de 512,3000,02-11-2022,19:45:10,"La Florida, Región Metropolitana"
53,Samsung A50 128Gb White,120000,02-11-2022,19:23:20,"San Bernardo, Región Metropolitana"
53,Reloj smart watch 3 samsung,80000,02-11-2022,18:03:52,"Maipú, Región Metropolitana"
53,Glass y lamina oca para samsung j5 prime negro,30000,02-11-2022,16:11:01,"Santiago, Región Metropolitana"
53,Samsung Galaxy A51 128gb Dual Sim,100000,02-11-2022,15:48:00,"La Florida, Región Metropolitana"
53,Samsung galaxy A 30s,80000,02-11-2022,12:28:49,"Santiago, Región Metropolitana"
53,Celular samsung a 20s,200000,02-11-2022,12:27:09,"El Bosque, Región Metropolitana"
53,Sansung A 03,600000,02-11-2022,12:25:29,"Santiago, Región Metropolitana"
53, samsung galaxi a21s ,70000,02-11-2022,12:07:03,"Pedro Aguirre Cerda, Región Metropolitana"
53,"Samsung Galaxy s21 FE 5G, trizadura en pantalla",60000,02-11-2022,11:24:54,"Providencia, Región Metropolitana"
53,Samsung S22 Ultra Green 128gb,40000,02-11-2022,00:33:40,"Colina, Región Metropolitana"
53,Samsung galaxy A12,50000,01-11-2022,23:45:46,"San Ramón, Región Metropolitana"
53,celular samsung a12,0,01-11-2022,20:24:21,"Renca, Región Metropolitana"
53,Samsung A51,0,01-11-2022,16:06:14,"Maipú, Región Metropolitana"
53,Samgung J4 poco uso,0,01-11-2022,14:09:02,"La Florida, Región Metropolitana"
53,Samsung S10 pantalla rota,0,01-11-2022,12:27:09,"Las Condes, Región Metropolitana"
53,0,0,0,,0
53,0,0,0,,0
53,0,0,0,,0
