pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
16,Samsung galaxy s9+ plus púrpura 64gb,130000,12-06-2023,09:49:04,"La Cisterna, Región Metropolitana"
16,Samsung a22 5G 128GB,100000,11-06-2023,21:40:49,"Puente Alto, Región Metropolitana"
16,Celular Android Samsung A30,100000,11-06-2023,18:30:02,"Puente Alto, Región Metropolitana"
16,Samsung a03,60000,11-06-2023,10:49:37,"Lo Espejo, Región Metropolitana"
16,Tablet samsung,130000,10-06-2023,19:54:47,"San Joaquín, Región Metropolitana"
16,Samsung galaxy A11,55000,10-06-2023,19:18:19,"Quilicura, Región Metropolitana"
16,Smartwash Samsung Gear 2,200000,10-06-2023,14:11:35,"La Reina, Región Metropolitana"
16,Reloj Samsung Gear,200000,10-06-2023,13:21:39,"La Reina, Región Metropolitana"
16,A 71 sansung dual sin,105,10-06-2023,12:38:09,"Estación Central, Región Metropolitana"
16,Samsung galaxy a10s 32gb negro,40000,10-06-2023,11:44:47,"Maipú, Región Metropolitana"
16,Teléfono Samsung A52 5g,250000,09-06-2023,20:32:11,"Independencia, Región Metropolitana"
16,Impecable Samsung S10 - sin detalles,210000,09-06-2023,17:56:17,"Las Condes, Región Metropolitana"
16,Samsung A12,80000,09-06-2023,17:12:32,"Ñuñoa, Región Metropolitana"
16,Samsung Galaxy Watch4,290000,08-06-2023,23:02:56,"Buin, Región Metropolitana"
16,Celular nuevo samsung A34,260000,08-06-2023,17:00:49,"Ñuñoa, Región Metropolitana"
16,Tablet Samsung,150000,08-06-2023,16:01:01,"Buin, Región Metropolitana"
16,Samsung Galaxy A04s,195000,08-06-2023,15:47:46,"Santiago, Región Metropolitana"
16,Samsumg Galaxy Note 10 Plus,35000,08-06-2023,12:56:43,"La Florida, Región Metropolitana"
16,Samsung a30,100000,08-06-2023,11:51:19,"Quilicura, Región Metropolitana"
16,Samsung ,350000,07-06-2023,23:03:00,"Pudahuel, Región Metropolitana"
16,Samsung Galaxy note 20,90000,07-06-2023,23:02:01,"Macul, Región Metropolitana"
16,Samsung Galaxy A51,90000,07-06-2023,20:59:02,"Las Condes, Región Metropolitana"
16,S9 samsung,120000,07-06-2023,14:52:40,"Paine, Región Metropolitana"
16,Samsung Galaxy A52 128 GB,380000,07-06-2023,13:29:56,"El Bosque, Región Metropolitana"
16,Samsung s21 FE Oliva green,10000,07-06-2023,12:53:00,"Las Condes, Región Metropolitana"
16,Cargador smart wach 46 Samsung,95000,07-06-2023,09:51:46,"Santiago, Región Metropolitana"
16,Samsung A 30 32 gb ,200000,07-06-2023,08:36:57,"Ñuñoa, Región Metropolitana"
16,Samsung Galaxy S10 Blanco Prisma 128 GB,200000,06-06-2023,23:58:52,"Providencia, Región Metropolitana"
16,Samsung galaxy note10,120000,06-06-2023,23:56:39,"Conchalí, Región Metropolitana"
16,Samsung A22 5G,100000,06-06-2023,23:53:38,"Puente Alto, Región Metropolitana"
16,"Samsung Galaxy A71,",70000,06-06-2023,18:30:18,"Conchalí, Región Metropolitana"
16,Samsung galaxy s10+,120000,06-06-2023,17:58:37,"Peñalolén, Región Metropolitana"
16,Samsung Galaxy S20+ más Galaxy Watch Active 1,150000,06-06-2023,16:40:04,"La Florida, Región Metropolitana"
16,Samsung a33 5g,100000,06-06-2023,15:21:18,"San Miguel, Región Metropolitana"
16,Tablet Samsung Galaxy Tab A,600000,06-06-2023,13:27:00,"Conchalí, Región Metropolitana"
16,"Samsung Z flip 4, único dueño dos semanas de uso",4500,06-06-2023,12:02:59,"Santiago, Región Metropolitana"
16,Cristal Glass A20 Generica Samsung Glalaxy A20 + G,9900,06-06-2023,11:56:48,"Providencia, Región Metropolitana"
16,Flex Main Samsung Galaxy A20,1030000,06-06-2023,11:33:17,"Providencia, Región Metropolitana"
16,Samsung Galaxy S23 Ultra 512gb,80000,06-06-2023,08:17:52,"Las Condes, Región Metropolitana"
16,Samsung a32s dual sim,300000,05-06-2023,21:42:55,"La Florida, Región Metropolitana"
16,Samsung Galaxy a54,180000,05-06-2023,19:03:23,"Pudahuel, Región Metropolitana"
16,Samsung s10+ liberado,70000,05-06-2023,13:48:01,"La Cisterna, Región Metropolitana"
16,"Samsung A12 128Gb, excelente estado",200000,05-06-2023,13:32:40,"Santiago, Región Metropolitana"
16,Celular samsung a34 5g,510000,05-06-2023,12:30:17,"Peñalolén, Región Metropolitana"
16,Samsung s23 como nuevo,90000,05-06-2023,08:03:30,"Santiago, Región Metropolitana"
16,Samsung galaxi a31,55000,04-06-2023,19:36:33,"Santiago, Región Metropolitana"
16,Celular Samsung A04,0,04-06-2023,16:20:55,"Cerrillos, Región Metropolitana"
16,0,0,0,,0
16,0,0,0,,0
16,0,0,0,,0
