pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
37,Samsung a72 en buen estado ,180000,06-02-2023,14:52:30,"Pedro Aguirre Cerda, Región Metropolitana"
37,Celular Samsung Galaxy Note S9,200000,06-02-2023,11:27:17,"Quinta Normal, Región Metropolitana"
37,Samsumg a30s,100000,06-02-2023,10:24:25,"Macul, Región Metropolitana"
37,Samsung galaxy a03 core 32 gb,110000,05-02-2023,19:24:01,"Estación Central, Región Metropolitana"
37,Samsung Watch 4 (44mm),140000,05-02-2023,19:08:01,"Pudahuel, Región Metropolitana"
37,Samsung a23 5g,120000,05-02-2023,18:20:35,"Quinta Normal, Región Metropolitana"
37,Samsung galaxy watch - 46mm - stainless steel - si,100000,04-02-2023,20:25:12,"San Bernardo, Región Metropolitana"
37,Smartwatch samsung galaxy watch 42 mm rose gold,240000,04-02-2023,20:23:51,"San Bernardo, Región Metropolitana"
37,Celular Samsung galaxy a04s,300000,04-02-2023,18:32:01,"La Cisterna, Región Metropolitana"
37,Samsung galaxy S21 128GB,100000,04-02-2023,16:48:01,"La Cisterna, Región Metropolitana"
37,Samsung Galaxy s21 FE,350000,04-02-2023,16:19:11,"Lo Prado, Región Metropolitana"
37,Tablet tab A Samsung,16900,04-02-2023,15:35:24,"Buin, Región Metropolitana"
37,Samsung Z FLIP 3,3990,04-02-2023,14:37:32,"San Miguel, Región Metropolitana"
37,Bateria Compatible Samsung Galaxy A20 A30 A30s A50,5900,04-02-2023,13:57:29,"Providencia, Región Metropolitana"
37,Lamina Mica De Vidrio Templado Samsung Galaxy A20,42900,04-02-2023,13:46:59,"Providencia, Región Metropolitana"
37,Flex De Carga A20 Compatible Samsung Galaxy A20 A2,50000,04-02-2023,12:16:27,"Providencia, Región Metropolitana"
37,Pantalla A20 Compatible Samsung Galaxy A20 /sm-a20,55000,04-02-2023,12:09:29,"Providencia, Región Metropolitana"
37,A02s samsung ,75000,04-02-2023,10:00:26,"Lo Espejo, Región Metropolitana"
37,Samsung A20s,300000,04-02-2023,09:59:00,"Lo Espejo, Región Metropolitana"
37,Samsung A12 ,220000,04-02-2023,09:58:26,"Lo Espejo, Región Metropolitana"
37,Samsung Galaxy Watch 4,250000,03-02-2023,18:22:12,"Ñuñoa, Región Metropolitana"
37,Celular Samsung S21 ( 9 de 10 sin detalles ),630000,03-02-2023,16:01:51,"Cerro Navia, Región Metropolitana"
37,Samsung Galaxy S20 FE,90000,03-02-2023,13:08:01,"Conchalí, Región Metropolitana"
37,Samsung galaxy S20 FE 5G 128,45000,03-02-2023,02:39:53,"Puente Alto, Región Metropolitana"
37,Samsung s22 ultra,220000,02-02-2023,22:26:02,"Cerro Navia, Región Metropolitana"
37,Samsung modelo Galaxy Tab S 8.4 SM-T700 16Gb,100000,02-02-2023,20:21:15,"San Bernardo, Región Metropolitana"
37,Celular Samsung galaxy j7 prime / impecable,250000,02-02-2023,18:52:16,"San Miguel, Región Metropolitana"
37,Samsung s20 Fe,750000,02-02-2023,18:34:27,"Talagante, Región Metropolitana"
37,Celular SAMSUNG Galaxy A04 Dual Sim,220000,02-02-2023,18:07:30,"Santiago, Región Metropolitana"
37,SAMSUNG NOTE 20 Dual Sim,15900,02-02-2023,14:32:02,"Santiago, Región Metropolitana"
37,Samsung S22Ultra,90000,02-02-2023,12:50:45,"San Miguel, Región Metropolitana"
37,Samsung Galaxy A53 5G,700000,02-02-2023,12:38:30,"Las Condes, Región Metropolitana"
37,Tapa Trasera Compatible Samsung Galaxy S10 + Envio,8900,02-02-2023,12:36:33,"Providencia, Región Metropolitana"
37,Samsung a12 128 gb,290000,02-02-2023,12:35:43,"Independencia, Región Metropolitana"
37,Samsung Galaxy S21 Ultra 5g DualSim 128Gb 12Gb RAM,90000,02-02-2023,12:11:23,"Las Condes, Región Metropolitana"
37,Vidrio Camara Trasera Compatible Samsung Galaxy S1,150000,02-02-2023,11:44:17,"Providencia, Región Metropolitana"
37,Samsung Galaxy A53 5G,75000,02-02-2023,08:55:06,"Providencia, Región Metropolitana"
37,Samsung Galaxy A32,80000,01-02-2023,22:20:47,"Peñalolén, Región Metropolitana"
37,Samsung S10e blanco 128G,110000,01-02-2023,21:28:02,"San Miguel, Región Metropolitana"
37,Samsumng Galaxy A32,500000,01-02-2023,19:26:32,"Ñuñoa, Región Metropolitana"
37,Samsung s A02,115000,01-02-2023,16:41:21,"Santiago, Región Metropolitana"
37,Celular samsumg galaxy A 03,200000,01-02-2023,16:24:08,"El Bosque, Región Metropolitana"
37,Samsung Watch 4 classic 46mm,15000,01-02-2023,15:51:13,"Independencia, Región Metropolitana"
37,Samsung S22 128gb,0,01-02-2023,15:36:17,"Macul, Región Metropolitana"
37,Samsung A32,0,01-02-2023,15:23:57,"Santiago, Región Metropolitana"
37,Samsung S20 FE 256 GB,0,01-02-2023,15:19:28,"Las Condes, Región Metropolitana"
37,Samsung Galaxy J2 Prime,0,31-01-2023,23:33:16,"Las Condes, Región Metropolitana"
37,0,0,0,,0
37,0,0,0,,0
37,0,0,0,,0
