pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
63,Reloj samsung,50000,11-09-2022,20:35:22,"Puente Alto, Región Metropolitana"
63,Samsung galaxy a52s 5g 128gb,120000,11-09-2022,19:48:54,"Puente Alto, Región Metropolitana"
63,Samsung S20 fe,150000,11-09-2022,17:12:55,"Santiago, Región Metropolitana"
63,Samsung a01 core,219990,11-09-2022,15:53:30,"La Pintana, Región Metropolitana"
63,Samsung s8,144990,11-09-2022,10:41:25,"San Miguel, Región Metropolitana"
63,Samsung Galaxy A71,450000,10-09-2022,20:00:02,"Las Condes, Región Metropolitana"
63,Samsung s20 Fe Red 128gb Liberado ,130000,10-09-2022,16:59:32,"Santiago, Región Metropolitana"
63,Samsung A13 Nuevo,5900,10-09-2022,16:53:35,"Santiago, Región Metropolitana"
63,Samsung galaxy note 20 ultra,70000,10-09-2022,16:05:03,"Renca, Región Metropolitana"
63,Samsung A51 64gb,179000,10-09-2022,14:45:20,"Puente Alto, Región Metropolitana"
63,Samsung a12 nuevo. 128 gb,90000,10-09-2022,14:26:08,"Las Condes, Región Metropolitana"
63,Flex Main Samsung Galaxy A50 Principal N°2,5700,10-09-2022,14:16:19,"Macul, Región Metropolitana"
63,Samsung A30,120000,10-09-2022,14:04:06,"San Miguel, Región Metropolitana"
63,Pantalla samsung galaxy note 8,80000,10-09-2022,12:52:49,"Providencia, Región Metropolitana"
63,Celular samsung A31,150000,10-09-2022,00:23:12,"La Florida, Región Metropolitana"
63,Flex Main Samsung Galaxy A31,197900,09-09-2022,20:35:39,"Macul, Región Metropolitana"
63,Samsung Galaxy S10 plus de 8y128 gb,85900,09-09-2022,19:59:22,"La Florida, Región Metropolitana"
63,Samsung Galaxy watch 4 44mm,2500,09-09-2022,19:10:11,"Puente Alto, Región Metropolitana"
63,Celular Samsung a 51,80000,09-09-2022,16:19:30,"San Bernardo, Región Metropolitana"
63,Pantalla samsung galaxy note 10,30000,09-09-2022,15:15:25,"Providencia, Región Metropolitana"
63,Pantalla samsung galaxy a42,550000,09-09-2022,14:47:45,"Providencia, Región Metropolitana"
63,Carcasa protectoras para samsumg S20+,250000,09-09-2022,10:39:53,"San Miguel, Región Metropolitana"
63,Samsung Galaxy A21s usado,80000,09-09-2022,03:00:31,"Vitacura, Región Metropolitana"
63,Samsung galaxy A10,7800,08-09-2022,23:04:29,"Quilicura, Región Metropolitana"
63,Celular samsumg galaxu s22,14900,08-09-2022,21:20:38,"Pudahuel, Región Metropolitana"
63,Samsung A53 5G ojo número solo wasapp,5000,08-09-2022,20:32:00,"La Granja, Región Metropolitana"
63,Samsung A21s 64gb,9900,08-09-2022,19:32:00,"Pudahuel, Región Metropolitana"
63,Flex de carga samsung galaxy tab 3 10.1,200000,08-09-2022,14:05:45,"Providencia, Región Metropolitana"
63,Táctil Samsung Galaxy Tab 4 T530,500000,08-09-2022,14:00:27,"Providencia, Región Metropolitana"
63,Boton Volumen Encendido Samsung Galaxy Tab 2 7.0 P,350000,08-09-2022,13:52:14,"Providencia, Región Metropolitana"
63,Flex de carga samsung galaxy tab 2 10.1,60000,08-09-2022,13:02:44,"Providencia, Región Metropolitana"
63,Samsung A53 5g,90000,08-09-2022,09:33:52,"La Florida, Región Metropolitana"
63,Celular samsung note 20 ultra 256 g 8 ram,230000,07-09-2022,22:34:51,"Cerrillos, Región Metropolitana"
63,Samsung S20 pink,330000,07-09-2022,22:00:56,"Independencia, Región Metropolitana"
63,Samsung a20s con cargador,320000,07-09-2022,21:32:20,"San Joaquín, Región Metropolitana"
63,Samsung Galaxy Watch4 40mm Negro,15000,07-09-2022,18:20:49,"Providencia, Región Metropolitana"
63,Samsung galaxy A33 5G,39900,07-09-2022,18:09:20,"El Bosque, Región Metropolitana"
63,Celular Samsung s21FE 128gb,240000,07-09-2022,18:06:12,"Las Condes, Región Metropolitana"
63,Samsung s20 fe,90000,07-09-2022,17:30:33,"San Bernardo, Región Metropolitana"
63,Samsung A20s,100000,07-09-2022,16:16:48,"Santiago, Región Metropolitana"
63,Pantalla samsung galaxy a02,265000,07-09-2022,15:17:21,"Providencia, Región Metropolitana"
63,Samsung Galaxy A33 5G NUEVO/SELLADO,170000,07-09-2022,14:42:10,"Independencia, Región Metropolitana"
63,Samsung A12 Nuevo,190000,07-09-2022,14:05:19,"La Cisterna, Región Metropolitana"
63,Celular Samsung Galaxy A 21 S casi nuevo,0,07-09-2022,12:54:55,"La Florida, Región Metropolitana"
63,Samsung s20 ,0,07-09-2022,12:28:58,"Santiago, Región Metropolitana"
63,"Celular samsung galaxy Fe 20, 128 gb",0,07-09-2022,11:43:58,"La Cisterna, Región Metropolitana"
63,Telefono Samsung S20 FE 128 GB / 6 ram,0,07-09-2022,02:56:32,"Santiago, Región Metropolitana"
63,0,0,0,,0
63,0,0,0,,0
63,0,0,0,,0
