pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
35,Smartwatch samsung galaxy watch 42 mm rose gold,200000,16-02-2023,22:43:40,"Ñuñoa, Región Metropolitana"
35,Samsung GT,10000,16-02-2023,20:08:11,"San Bernardo, Región Metropolitana"
35,Samsung a51,90000,16-02-2023,15:07:14,"Tiltil, Región Metropolitana"
35,Celular Samsung A 7 liberado,50000,16-02-2023,11:08:57,"Ñuñoa, Región Metropolitana"
35,Samsung Galaxy S8 Edge,90000,16-02-2023,09:38:59,"Providencia, Región Metropolitana"
35,"Tablet Samsung Galaxy Tab A7 Lite 8,7' 64GB",100000,15-02-2023,23:16:07,"San Ramón, Región Metropolitana"
35,Samsung Galaxy Note5 32 Gb Negro Zafiro 4 Gb Ram,90000,15-02-2023,22:37:18,"Providencia, Región Metropolitana"
35,Samsung Galaxy A04s,130000,15-02-2023,20:01:55,"La Granja, Región Metropolitana"
35,Samsung A22s 5G,130000,15-02-2023,15:20:53,"Puente Alto, Región Metropolitana"
35,Reloj Samsung wach4,15000,15-02-2023,15:08:02,"Maipú, Región Metropolitana"
35,Cargador inalambrico samsung (carga rapida),1200000,15-02-2023,13:40:59,"Renca, Región Metropolitana"
35,Samsung s23 ultra,100000,15-02-2023,12:38:00,"La Florida, Región Metropolitana"
35,Tablet celular samsung galaxy tab a10 con sim,100000,14-02-2023,22:32:39,"Las Condes, Región Metropolitana"
35,Celular samsung galaxy a21 doble chip,450000,14-02-2023,22:31:46,"Las Condes, Región Metropolitana"
35,Samsumg s21 ultra 128gb,60000,14-02-2023,18:58:35,"San Miguel, Región Metropolitana"
35,Samsung galaxy A20s,60000,14-02-2023,18:40:18,"La Florida, Región Metropolitana"
35,Samsung Galaxy A02s,14990,14-02-2023,16:00:42,"Maipú, Región Metropolitana"
35,"Cargador Samsung con cable USB-C (15W, Blanco)",75000,14-02-2023,15:59:32,"La Florida, Región Metropolitana"
35,Samsung A70,9900,14-02-2023,15:48:01,"La Florida, Región Metropolitana"
35,Cambio Cristal Glass Samsung Galaxy S9 Plus,139000,14-02-2023,15:30:19,"Providencia, Región Metropolitana"
35,Flex De Carga Compatible Con Samsung Galaxy S9 / G,400000,14-02-2023,15:27:15,"Providencia, Región Metropolitana"
35,Pantalla Lcd Para Samsung Galaxy S9,170000,14-02-2023,14:37:05,"Providencia, Región Metropolitana"
35,Samsung s20 ultra,100000,14-02-2023,14:05:48,"Buin, Región Metropolitana"
35,Samsung Galaxy,130000,13-02-2023,22:24:58,"Ñuñoa, Región Metropolitana"
35,Samsung Galaxy A04s,280000,13-02-2023,21:34:14,"Buin, Región Metropolitana"
35,Samsung A23 5G ,165000,13-02-2023,20:02:00,"Quilicura, Región Metropolitana"
35,Celular Samsung A73,110000,13-02-2023,18:22:45,"San Joaquín, Región Metropolitana"
35,Samsung galaxy a04 nuevo sellado,150000,13-02-2023,16:27:53,"La Reina, Región Metropolitana"
35,Samsung Galaxy S10 Lite ,50000,13-02-2023,15:08:07,"La Florida, Región Metropolitana"
35,Reloj Samsung Gear S3 Frontier,330000,13-02-2023,14:40:06,"El Monte, Región Metropolitana"
35,Samsung Galaxy A10,40000,13-02-2023,14:35:12,"Conchalí, Región Metropolitana"
35,Samsung Galaxy Tab S4,95000,13-02-2023,13:13:19,"Quilicura, Región Metropolitana"
35,Samsung A01,650000,13-02-2023,11:32:52,"Lo Prado, Región Metropolitana"
35,Celular Samsung Galaxy A31,120000,13-02-2023,10:08:56,"Quinta Normal, Región Metropolitana"
35,Samsung S22 Ultra 256gb Snapdragon 5g,50000,13-02-2023,06:55:59,"Ñuñoa, Región Metropolitana"
35,Samsung A51,90000,12-02-2023,20:24:03,"Quilicura, Región Metropolitana"
35,Celular Samsung,60000,12-02-2023,19:25:12,"Santiago, Región Metropolitana"
35, Samsung galaxy A53 5G,240000,12-02-2023,16:56:20,"Las Condes, Región Metropolitana"
35,Celular Samsung galaxy a10s,160000,12-02-2023,16:25:24,"Macul, Región Metropolitana"
35,Samsung A12,80000,12-02-2023,15:04:43,"La Florida, Región Metropolitana"
35,Samsung note 9 de 128 gb,25000,12-02-2023,11:08:51,"La Florida, Región Metropolitana"
35,Samsung galxy tab s6 nuevo,100000,12-02-2023,04:12:41,"Macul, Región Metropolitana"
35,Celular samsung galaxy a32 ,90000,11-02-2023,23:05:46,"Macul, Región Metropolitana"
35,Celular Samsung A51,0,11-02-2023,22:34:31,"Melipilla, Región Metropolitana"
35,Samsung Galaxy J7 Prime duo,0,11-02-2023,22:32:43,"Ñuñoa, Región Metropolitana"
35,Samsung Galaxy Watch 4 clasic,0,11-02-2023,22:20:28,"Ñuñoa, Región Metropolitana"
35,Samsung s10 plus de 128 gb,0,11-02-2023,18:09:19,"La Florida, Región Metropolitana"
35,0,0,0,,0
35,0,0,0,,0
35,0,0,0,,0
