pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
69,Reloj Smartwatch Samsung Galaxy Watch 4 Nuevo,450000,10-08-2022,22:38:00,"Las Condes, Región Metropolitana"
69,Samsung S21 Ultra Zoom Optico Espectacular,50000,10-08-2022,17:45:37,"Providencia, Región Metropolitana"
69,Samsung a 20,299990,10-08-2022,14:36:08,"Cerrillos, Región Metropolitana"
69,Cambio de pantalla samsung s20 plus,400000,10-08-2022,13:07:03,"Providencia, Región Metropolitana"
69,Samsung Galaxy Note 10 Plus en excelente estado,150000,10-08-2022,12:38:28,"La Cisterna, Región Metropolitana"
69,Samsung S10 (conversable),100000,10-08-2022,11:44:23,"San Miguel, Región Metropolitana"
69,Samsung Watch 44 mm,200000,10-08-2022,11:28:21,"La Florida, Región Metropolitana"
69,Celular Samsung galaxi s10lite expectacular,58000,09-08-2022,23:49:59,"Paine, Región Metropolitana"
69,Samsung J6,60000,09-08-2022,21:14:00,"Las Condes, Región Metropolitana"
69, celular samsung galaxi s3 neo 3g,30000,09-08-2022,20:28:52,"La Granja, Región Metropolitana"
69,Samsung Galaxy Grand Neo,90000,09-08-2022,20:17:47,"Conchalí, Región Metropolitana"
69,celular samsung a32,100000,09-08-2022,17:56:00,"Providencia, Región Metropolitana"
69,Teléfono Samsung A51 128GB Usado,80000,09-08-2022,17:24:12,"Independencia, Región Metropolitana"
69,Samsung a03 128gb,200000,09-08-2022,12:15:19,"Lo Prado, Región Metropolitana"
69,Samsung A71 Excelente estado,17990,09-08-2022,12:14:27,"Independencia, Región Metropolitana"
69, tapa trasera samsung s20,330000,09-08-2022,11:25:14,"Providencia, Región Metropolitana"
69,Samsung Z FLIP 3,130000,08-08-2022,20:59:34,"Recoleta, Región Metropolitana"
69,Samsung galaxi a32,4000,08-08-2022,19:28:51,"Maipú, Región Metropolitana"
69,Carcasas IPhone y Samsung,75000,08-08-2022,18:04:42,"San Joaquín, Región Metropolitana"
69,Samsung A02 s,90000,08-08-2022,17:02:38,"San Miguel, Región Metropolitana"
69,Celular Samsung A30,90000,08-08-2022,16:41:31,"Recoleta, Región Metropolitana"
69,Samsung a71 128b,130000,08-08-2022,14:57:56,"Ñuñoa, Región Metropolitana"
69,Celular Samsung A70,100000,08-08-2022,13:02:06,"Ñuñoa, Región Metropolitana"
69,Samsung A32 64gb,8890,08-08-2022,12:44:13,"Providencia, Región Metropolitana"
69,Correa Samsung Galaxy Watch 42mm/active Gear2 20mm,6800,08-08-2022,12:34:14,"Ñuñoa, Región Metropolitana"
69,Carcasa Acrílica Para Smartwatch Samsung Watch 4,14700,08-08-2022,12:05:02,"Ñuñoa, Región Metropolitana"
69,Correa Metálica Samsung Galaxy Watch 22mm/46mmgear,5841,08-08-2022,12:01:01,"Ñuñoa, Región Metropolitana"
69,Adaptador De Correa Metálica Para Samsung Galaxy W,8890,08-08-2022,11:53:00,"Ñuñoa, Región Metropolitana"
69,Correa De Silicona Para Smartwatch Samsung Galaxy,5890,08-08-2022,11:50:26,"Ñuñoa, Región Metropolitana"
69,Funda Silicona Para Smartwatch Samsung Galaxy Fit-,80000,08-08-2022,11:44:14,"Ñuñoa, Región Metropolitana"
69,Samsung s20 fe rojo,90000,08-08-2022,10:40:02,"La Cisterna, Región Metropolitana"
69,Samsung Gear S3 Frontier,110000,08-08-2022,10:15:37,"Santiago, Región Metropolitana"
69,Samsung Watch 4 ,120000,07-08-2022,22:21:10,"Maipú, Región Metropolitana"
69,Samsung Galaxy S10      ,80000,07-08-2022,21:27:57,"Colina, Región Metropolitana"
69,Celular Samsung galaxy a31 ,15000,07-08-2022,18:32:00,"Puente Alto, Región Metropolitana"
69,Samsung Galaxy S8+ nuevo,20000,07-08-2022,17:27:53,"Independencia, Región Metropolitana"
69,Samsung A02,55000,07-08-2022,14:27:39,"Santiago, Región Metropolitana"
69,Celular Samsung D900 Colección,450000,07-08-2022,08:36:13,"Maipú, Región Metropolitana"
69,Celular Samsung GT S5230 Operativo,10000,07-08-2022,08:27:10,"Maipú, Región Metropolitana"
69,Teléfono Samsung A20s,20000,07-08-2022,08:22:18,"Pudahuel, Región Metropolitana"
69,Samsung a20,24990,06-08-2022,20:59:07,"San Ramón, Región Metropolitana"
69,Samsung Galaxy S21 Plus 256gb,50000,06-08-2022,18:10:33,"Cerro Navia, Región Metropolitana"
69,Lápiz samsung,0,06-08-2022,17:31:30,"La Florida, Región Metropolitana"
69,Lapiz Tablet Samsung,0,06-08-2022,17:31:19,"La Florida, Región Metropolitana"
69,Celular Samsung Galaxy J1 ace,0,06-08-2022,17:24:00,"Melipilla, Región Metropolitana"
69,Instalación de flex main samsung a20,0,06-08-2022,12:31:16,"Providencia, Región Metropolitana"
69,Samsung galaxy a11,0,06-08-2022,12:16:57,"Padre Hurtado, Región Metropolitana"
69,0,0,0,,0
69,0,0,0,,0
69,0,0,0,,0
