pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
62,Samsung smartwatch,80000,17-09-2022,12:05:31,"Providencia, Región Metropolitana"
62,Samsung galaxy A03,150000,17-09-2022,01:58:37,"Santiago, Región Metropolitana"
62,Samsung Galaxy A32  ,120000,17-09-2022,00:17:39,"San Bernardo, Región Metropolitana"
62,Samsung A51 128 GB,550000,16-09-2022,22:59:29,"Curacaví, Región Metropolitana"
62,Celular Samsung S20+ Plus 128gb,125000,16-09-2022,22:30:35,"Ñuñoa, Región Metropolitana"
62,Samsung Watch 4,22900,16-09-2022,19:08:00,"Las Condes, Región Metropolitana"
62,Flex De Carga Compatible Con Samsung Galaxy A52 4G,90000,16-09-2022,16:29:54,"Macul, Región Metropolitana"
62,Celular Samsung Galaxy A03 Core,65000,15-09-2022,20:12:57,"Puente Alto, Región Metropolitana"
62,Celular a11 Samsung ,3500,15-09-2022,15:27:02,"La Florida, Región Metropolitana"
62,Botón home samsung s2,100000,15-09-2022,13:14:37,"Providencia, Región Metropolitana"
62,Samsung A20,50000,15-09-2022,13:09:26,"Peñalolén, Región Metropolitana"
62,Celular Samsung galaxy AO2S ,70000,14-09-2022,23:43:32,"Quilicura, Región Metropolitana"
62,Celular Samsung a22 5g,245000,14-09-2022,20:56:28,"Quilicura, Región Metropolitana"
62,SmartWatch Samsung Galaxy Watch Active SM-R500,4900,14-09-2022,17:10:43,"Providencia, Región Metropolitana"
62,Celular samsung alta gama,150000,14-09-2022,16:37:13,"Las Condes, Región Metropolitana"
62,Cable usb samsung a v8 - 3 metros,270000,14-09-2022,13:58:08,"Providencia, Región Metropolitana"
62,Samsung note 20,8800,14-09-2022,11:30:50,"La Florida, Región Metropolitana"
62,Samsung Galaxy S20+,35000,14-09-2022,10:35:24,"Santiago, Región Metropolitana"
62,Correa Smartwatch 20mm Garmin - Amazfit- Samsung,39000,14-09-2022,10:14:43,"Ñuñoa, Región Metropolitana"
62,Samsung j7 neo,210000,14-09-2022,10:12:42,"Lo Prado, Región Metropolitana"
62,Samsung j7 pro,40000,14-09-2022,10:12:06,"Lo Prado, Región Metropolitana"
62,Samsung Galaxy s20 Fe 128 gb rojo,230000,14-09-2022,03:26:27,"Providencia, Región Metropolitana"
62,Samsung Galaxy A10 liberado,120000,14-09-2022,00:50:15,"La Florida, Región Metropolitana"
62,Samsung Galaxy S10 plus,180000,14-09-2022,00:44:36,"Quinta Normal, Región Metropolitana"
62,Samsun galaxy a70,80000,13-09-2022,23:31:57,"Las Condes, Región Metropolitana"
62,Samsung a32 color violeta,9900,13-09-2022,22:51:30,"Santiago, Región Metropolitana"
62,Samsung S20 FE,150000,13-09-2022,20:55:36,"Las Condes, Región Metropolitana"
62,Flex Main Compatible Con Samsung Galaxy A20,12990,13-09-2022,17:45:30,"Macul, Región Metropolitana"
62,Samsung a52s 5g,8900,13-09-2022,16:51:11,"Peñalolén, Región Metropolitana"
62,Cargador Samsung Usb A Micro-usb Travel Adapter,230000,13-09-2022,14:58:13,"La Florida, Región Metropolitana"
62,Flex Main Compatible Con Samsung Galaxy A70,120000,13-09-2022,14:18:10,"Macul, Región Metropolitana"
62,Samsung S20+,10000,13-09-2022,13:42:40,"Puente Alto, Región Metropolitana"
62,Celular samsug Galaxy A10s,130000,12-09-2022,23:09:52,"Peñalolén, Región Metropolitana"
62,Samsung A51,100000,12-09-2022,21:40:00,"La Florida, Región Metropolitana"
62,Celular Samsung Galaxy Ace,110000,12-09-2022,21:33:11,"Cerro Navia, Región Metropolitana"
62,Samsung Galaxy A31 (usado),170000,12-09-2022,20:15:01,"San Joaquín, Región Metropolitana"
62,Teléfono Samsung A12 + Audifonos inalambricos ,5500,12-09-2022,18:47:41,"Estación Central, Región Metropolitana"
62,Samsung A21s,210000,12-09-2022,17:05:43,"Puente Alto, Región Metropolitana"
62,Teléfono Samsung A13,210000,12-09-2022,16:56:52,"Macul, Región Metropolitana"
62,Samsung Galaxy Watch 4 Classic 46mm,150000,12-09-2022,15:56:06,"La Florida, Región Metropolitana"
62,Samsung A30 ,290000,12-09-2022,15:36:16,"Pedro Aguirre Cerda, Región Metropolitana"
62,Flex Main Compatible Con Samsung Galaxy A21S,315000,12-09-2022,14:25:35,"Macul, Región Metropolitana"
62,Samsung galaxy note 9,0,12-09-2022,13:20:00,"Cerrillos, Región Metropolitana"
62,Pantalla samsung galaxy s9 plus,0,12-09-2022,13:13:15,"Providencia, Región Metropolitana"
62,Samsung A70,0,12-09-2022,09:33:26,"San Joaquín, Región Metropolitana"
62,SAMSUNG GEAR VR Realidad Virtual,0,12-09-2022,01:13:38,"Santiago, Región Metropolitana"
62,Samsung S21 fe 64gb,0,11-09-2022,20:37:05,"San Joaquín, Región Metropolitana"
62,0,0,0,,0
62,0,0,0,,0
62,0,0,0,,0
