pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
25,"Samsung Galaxy S21 Plus 5G, Ram 8 GB memoria 256GB",500000,19-04-2023,19:57:37,"Maipú, Región Metropolitana"
25,"Celular Samsung galaxy A32, 4gb ram,128gb",99000,19-04-2023,19:40:04,"La Florida, Región Metropolitana"
25,Samsung A04s,70000,19-04-2023,10:14:48,"Santiago, Región Metropolitana"
25,Samsung A 51 6 meses de uso,90000,18-04-2023,21:49:21,"Pudahuel, Región Metropolitana"
25,Samsung A71s,270000,18-04-2023,21:20:08,"Santiago, Región Metropolitana"
25,Samsung A53 5G,130000,18-04-2023,17:47:04,"Ñuñoa, Región Metropolitana"
25,Celular Samsung sellado en caja,220000,18-04-2023,17:39:09,"Independencia, Región Metropolitana"
25,Celular Samsung A70,620000,18-04-2023,17:04:10,"La Cisterna, Región Metropolitana"
25,Samsung nuevo sellado y liberado,100000,18-04-2023,11:56:03,"Santiago, Región Metropolitana"
25,Samsung Smartwatch 4,600000,18-04-2023,11:22:29,"La Florida, Región Metropolitana"
25,Samsung galaxy s23,500000,17-04-2023,21:30:28,"Pudahuel, Región Metropolitana"
25,Samsung galaxy Z Flip 4 nuevo,1500000,17-04-2023,20:41:57,"La Florida, Región Metropolitana"
25,Samsung a04 128gb,200000,17-04-2023,15:48:02,"Peñalolén, Región Metropolitana"
25,Permuto Celular Samsung Galaxy Note 10 +,25000,17-04-2023,14:26:27,"Santiago, Región Metropolitana"
25,Samsung j2 prime,70000,17-04-2023,14:13:17,"Santiago, Región Metropolitana"
25,Samsung A22 5g,25000,17-04-2023,14:07:10,"La Reina, Región Metropolitana"
25,Samsung j3 libre,390000,17-04-2023,13:46:46,"Santiago, Región Metropolitana"
25,Samsung Z Flip3 con 5g,170000,17-04-2023,13:40:59,"Las Condes, Región Metropolitana"
25,Samsung A71,1020000,17-04-2023,13:19:56,"Recoleta, Región Metropolitana"
25,Samsung S23 ultra 256GB sellado,100000,17-04-2023,11:06:33,"Santiago, Región Metropolitana"
25,Samsung a52,90000,16-04-2023,21:24:01,"La Cisterna, Región Metropolitana"
25,Celular Samsung A51,120000,16-04-2023,19:40:14,"La Cisterna, Región Metropolitana"
25,Samsung yA21s,2000,16-04-2023,19:33:02,"Pedro Aguirre Cerda, Región Metropolitana"
25,Forros para SAMSUNG S21 / S30 Transaparente,8000,16-04-2023,18:00:02,"Providencia, Región Metropolitana"
25,Samsung galaxie j2 usado como repuesto,150000,16-04-2023,16:18:55,"San Miguel, Región Metropolitana"
25,Celular Samsung Galaxy,30000,16-04-2023,15:12:49,"Providencia, Región Metropolitana"
25,Celular Samsung a3 core,70000,16-04-2023,13:43:37,"Maipú, Región Metropolitana"
25,Smartwatch Samsung,200000,15-04-2023,22:28:33,"Santiago, Región Metropolitana"
25,Samsung Galaxi Note 10+,140000,15-04-2023,21:48:10,"Santiago, Región Metropolitana"
25,Samsung A33 5G,100000,15-04-2023,21:08:10,"Quinta Normal, Región Metropolitana"
25,"Tablet Samsung Galaxy Tab A7 Lite 8.7"" 64 GB WIFI",100000,15-04-2023,21:03:49,"Puente Alto, Región Metropolitana"
25,Samsung galaxy watch4 40 mm pink,95000,15-04-2023,17:58:56,"Providencia, Región Metropolitana"
25,Smartwatch Samsung gear s3 frontier,55000,15-04-2023,16:09:30,"Providencia, Región Metropolitana"
25,Samsung galaxy A03,10000,15-04-2023,16:07:45,"La Florida, Región Metropolitana"
25,Carcasa para Samsung Galaxy A13,50000,15-04-2023,14:39:01,"La Cisterna, Región Metropolitana"
25,Celular Samsung a02s,250000,14-04-2023,21:59:28,"Cerrillos, Región Metropolitana"
25,Celular Samsung A73 5G,100000,14-04-2023,18:57:21,"El Bosque, Región Metropolitana"
25,Samsung galaxy WATCH ,120000,14-04-2023,15:27:54,"Quinta Normal, Región Metropolitana"
25,Samsung watch active rose gold,40000,14-04-2023,15:19:07,"Quinta Normal, Región Metropolitana"
25,Samsung j6 ,7900,14-04-2023,14:58:37,"Pudahuel, Región Metropolitana"
25,Flex De Carga Samsung Galaxy A21,25000,14-04-2023,12:29:31,"Macul, Región Metropolitana"
25,Samsung galaxy j 2 prime,85000,14-04-2023,07:01:18,"Vitacura, Región Metropolitana"
25,Samsung A52S 5G buen estado,50000,13-04-2023,20:59:51,"Providencia, Región Metropolitana"
25,Celular Samsung galaxy J5 Modelo 2016 IMPECABLE,80000,13-04-2023,20:40:03,"Estación Central, Región Metropolitana"
25,Samsung galaxy buds pro,25000,13-04-2023,19:31:17,"Santiago, Región Metropolitana"
25,Repuestos Samsung SM-A202F/DS A20e,6000,13-04-2023,15:00:44,"Independencia, Región Metropolitana"
25,Cover Samsung note 9,0,13-04-2023,14:56:19,"La Reina, Región Metropolitana"
25,0,0,0,,0
25,0,0,0,,0
25,0,0,0,,0
