pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
30,Samsung Galaxy Watch4 40mm Rose Gold + correa,120000,19-03-2023,17:32:05,"Estación Central, Región Metropolitana"
30,Samsung A51,70000,19-03-2023,16:50:47,"Puente Alto, Región Metropolitana"
30,Samsung S20 FE,150000,18-03-2023,20:05:43,"Pudahuel, Región Metropolitana"
30,Samsung galaxy s21 fe,330000,18-03-2023,13:01:51,"La Florida, Región Metropolitana"
30,Pantalla A71 Compatible Samsung Galaxy A71,79900,18-03-2023,12:46:34,"Providencia, Región Metropolitana"
30,Lente Camara Trasera Samsung Galaxy A71,6900,18-03-2023,12:46:11,"Providencia, Región Metropolitana"
30,Flex De Carga Samsung Galaxy A71,9900,18-03-2023,12:45:14,"Providencia, Región Metropolitana"
30,Memoria Samsung microSD 512GB EvoPlus,40000,18-03-2023,11:50:47,"Providencia, Región Metropolitana"
30,Memoria Samsung 256gb EVOPlus,17000,18-03-2023,11:48:14,"Providencia, Región Metropolitana"
30,Samsung a 22 como nuevo,85000,18-03-2023,09:11:40,"San Bernardo, Región Metropolitana"
30,Samsung Galaxy A03 Core,55000,17-03-2023,22:21:10,"Puente Alto, Región Metropolitana"
30,Samsung Galaxy Z Flip 3 [5G] 256gb,350000,17-03-2023,19:07:13,"Providencia, Región Metropolitana"
30,Samsumg galaxy A03,45000,17-03-2023,10:04:46,"Maipú, Región Metropolitana"
30,Samsung Galaxy A32,90000,16-03-2023,23:34:14,"Ñuñoa, Región Metropolitana"
30,Samsung Galaxy A80 . $300.000 (conversable).,300000,16-03-2023,18:42:45,"Santiago, Región Metropolitana"
30,Samsung Galaxy A80 . $300.000 (conversable).,300000,16-03-2023,18:42:39,"Santiago, Región Metropolitana"
30,Samsung Galaxy A80 . $300.000 (conversable).,300000,16-03-2023,18:38:17,"Santiago, Región Metropolitana"
30,Samsung Galaxy A21s,100000,16-03-2023,18:38:01,"Ñuñoa, Región Metropolitana"
30,Samsung a 32,90000,16-03-2023,17:32:01,"Estación Central, Región Metropolitana"
30,Samsumg J7 Prime,30000,16-03-2023,15:22:49,"Santiago, Región Metropolitana"
30,Celular Samsung a03,50000,16-03-2023,12:49:04,"Estación Central, Región Metropolitana"
30,Samsung tablet,75000,16-03-2023,08:30:21,"Santiago, Región Metropolitana"
30,Samsung A73 5g 128gb,410000,15-03-2023,22:45:11,"Santiago, Región Metropolitana"
30,Samsung A51,80000,15-03-2023,19:08:02,"Ñuñoa, Región Metropolitana"
30,Celular Samsung A23,140000,15-03-2023,16:25:38,"Santiago, Región Metropolitana"
30,Samsung Gear VR Oculus,45000,15-03-2023,16:04:40,"La Reina, Región Metropolitana"
30,Samsung galaxy core a03 - bronce,60000,15-03-2023,15:27:25,"Santiago, Región Metropolitana"
30,Samsung A 72 s 5 G,265000,15-03-2023,14:58:43,"Santiago, Región Metropolitana"
30,Samsung s 10 plus Como nuevo,280000,15-03-2023,14:29:46,"Las Condes, Región Metropolitana"
30,Elegante Funda De Seguridad | Samsung,7500,15-03-2023,12:09:41,"Melipilla, Región Metropolitana"
30,Samsung S20,280000,15-03-2023,09:44:10,"Santiago, Región Metropolitana"
30,Cable tipo c a c carga rápida para samsung apple,4500,15-03-2023,04:40:58,"Santiago, Región Metropolitana"
30,Samsung Galaxy S9,100000,14-03-2023,23:25:05,"Ñuñoa, Región Metropolitana"
30,Samsung Galaxy S7 32 Gb Plata 4 Gb Ram,100000,14-03-2023,23:10:52,"La Reina, Región Metropolitana"
30,Samsung Galaxy S8 64 Gb Negro Medianoche 4 Gb Ram,200000,14-03-2023,23:10:40,"La Reina, Región Metropolitana"
30,Cargador Inalámbrico Carga Rápida Samsung Ep-pg950,45000,14-03-2023,23:10:38,"La Reina, Región Metropolitana"
30,Smartwatch Samsung Galaxy Watch3 (bluetooth) 1.4 C,150000,14-03-2023,23:10:36,"La Reina, Región Metropolitana"
30,Carcasa Otterbox Negra Samsung Galaxy S21 Ult,27000,14-03-2023,23:10:31,"La Reina, Región Metropolitana"
30,Carcasa Transparente Standing Para Samsung Galaxy,10000,14-03-2023,23:10:29,"La Reina, Región Metropolitana"
30,Samsung Galaxy S21 Ultra 5g 128 Gb Phantom Black 1,600000,14-03-2023,23:10:24,"La Reina, Región Metropolitana"
30,Samsung Galaxy S21 5g 128 Gb Phantom Gray 8 Gb Ram,420000,14-03-2023,23:09:25,"La Reina, Región Metropolitana"
30,Celular samsung,460000,14-03-2023,19:09:49,"Maipú, Región Metropolitana"
30,"Samsung galaxy watch 3, 41 mm",200000,14-03-2023,19:06:35,"Providencia, Región Metropolitana"
30,Samsung A70,139000,14-03-2023,15:25:50,"Santiago, Región Metropolitana"
30,Samsung Galaxy A21s 64Gb interno 4Gb Ram DualSim,100000,14-03-2023,15:16:03,"Quilicura, Región Metropolitana"
30,Samsung Galaxy A04 nuevo ,95000,14-03-2023,13:24:00,"La Cisterna, Región Metropolitana"
30,Samsung tablet a8,100000,14-03-2023,10:33:03,"La Granja, Región Metropolitana"
30,0,0,0,,0
30,0,0,0,,0
30,0,0,0,,0
